ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,CMD,class
1668894599,1499,32,0,59,678.1,5273.0,6.0,1.0,0.0,whoopsie,normal
1668894608,3831,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/0:1,normal
1668894610,2418,14,0,257,40469.0,2897.0,6.0,1.0,0.0,init,normal
1668894630,3247,14,0,292,884.5,9281.0,6.0,1.0,0.0,gnome-terminal,normal
1668894658,1580,14,0,2231,527.3,83833.0,6.0,1.0,0.02,Xorg,normal
1668894664,3752,280,0,12,173.0,233.0,6.0,1.0,0.0,<nm-dhcp-clie>,normal
1668894689,3851,39,0,205,175.0,332.9,8.0,100.9,0.03,Gecko_IOThread,normal
1668894735,1946,14,0,48,332.8,4609.0,6.0,1.0,0.0,vmtoolsd,normal
1668894750,3770,1970,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1668894764,2726,21,0,43,966.3,15945.0,6.0,9.0,0.0,unity-settings,normal
1668894805,2869,127,0,22,174.3,74957.0,6.0,1.0,0.02,compiz,normal
1668894815,1634,14,0,10427,718.4,44661.0,6.0,1.0,0.01,navigation,normal
1668894824,2664,14,0,85,550.8,7661.0,6.0,1.0,0.0,ibus-x11,normal
1668894843,6167,14,0,78,711.8,14669.0,6.0,1.0,0.0,unity-panel-se,normal
1668894855,4512,14,0,608,357.4,6389.0,6.0,1.0,0.0,atop,normal
1668894869,1914,22,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,normal
1668894894,2888,14,0,18,373.3,3553.0,6.0,1.0,0.0,ibus-engine-si,normal
1668894948,1226,21,0,164,23725.0,849.0,6.0,1.0,0.0,vsftpd,normal
1668894954,3640,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/3:2,normal
1668894985,4466,1970,0,160,17809.0,2677.0,6.0,1.0,0.0,atop,normal
1668894989,3765,3265,0,12,173.0,233.0,6.0,1.0,0.0,<firefox>,normal
1668895054,2743,14,0,78,726.3,18097.0,6.0,1.0,0.0,unity-panel-se,normal
1668895090,4419,2645,0,160,18345.0,2985.0,6.0,1.0,0.0,atop,normal
1668895103,2700,23,0,601,939.8,391.0,134.0,129.0,0.04,hud-service,normal
1668895130,6939,14,0,971,287.7,332.6,6.0,1.0,0.03,tcpdump,normal
1668895153,2939,14,0,309,891.4,18513.0,6.0,1.0,0.0,nm-applet,normal
1668895153,2671,14,0,133,22613.0,793.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668895154,3815,113023,11,205,174.8,558.7,133.9,158.8,0.09,Web-Content Content,normal
1668895184,3090,22,0,1362,174.4,46661.0,6.0,1.0,0.01,nautilus,normal
1668895234,3749,14,0,1615,10397.0,3893.0,6.0,1.0,0.0,dhclient,normal
1668895280,2869,234,0,22,174.3,74989.0,6.0,1.0,0.02,compiz,normal
1668895280,3768,1970,0,160,18189.0,2845.0,6.0,1.0,0.0,atop,normal
1668895294,1574,16,0,2231,535.0,89357.0,6.0,1.0,0.02,Xorg,normal
1668895329,3591,14,0,292,880.7,21941.0,6.0,1.0,0.01,gnome-terminal,normal
1668895345,2512,14,0,427,40501.0,2665.0,6.0,1.0,0.0,dbus-daemon,normal
1668895395,2632,16,0,78,726.8,18749.0,6.0,1.0,0.0,unity-panel-se,normal
1668895400,3770,1970,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1668895423,2939,14,0,309,891.4,18513.0,6.0,1.0,0.0,nm-applet,normal
1668895424,3642,2030,0,160,17793.0,2613.0,6.0,1.0,0.0,atop,normal
1668895454,3903,534,0,12,173.0,233.0,6.0,1.0,0.0,<http>,normal
1668895473,2213,30,0,608,364.7,4945.0,6.0,1.0,0.0,atop,normal
1668895515,4239,14,0,292,884.4,22477.0,6.0,1.0,0.01,gnome-terminal,normal
1668895533,2725,16,0,78,798.8,19165.0,6.0,1.0,0.01,unity-panel-se,normal
1668895538,2939,14,0,309,891.4,18513.0,6.0,1.0,0.0,nm-applet,normal
1668895550,3215,14,0,30,541.9,4073.0,6.0,1.0,0.0,deja-dup-monit,normal
1668895569,2954,14,0,47,453.1,5269.0,6.0,1.0,0.0,indicator-appl,normal
1668895598,1580,14,0,2231,527.3,83833.0,6.0,1.0,0.02,Xorg,normal
1668895625,3769,1970,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1668895633,3882,14,0,2144,175.5,18765.0,6.0,1.0,0.0,ostinato,normal
1668895638,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668895655,4416,2641,0,160,18345.0,2961.0,6.0,1.0,0.0,atop,normal
1668895663,4167,29,0,608,364.7,4973.0,6.0,1.0,0.0,atop,normal
1668895680,2590,14,0,133,22585.0,657.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668895700,1534,14,0,2231,914.7,331.6,6.0,1.0,0.03,Xorg,normal
1668895710,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668895714,3642,2025,0,160,17793.0,2613.0,6.0,1.0,0.0,atop,normal
1668895720,1946,14,0,48,332.8,4609.0,6.0,1.0,0.0,vmtoolsd,normal
1668895723,3387,2030,0,160,18093.0,2665.0,6.0,1.0,0.0,atop,normal
1668895724,2575,14,0,133,22481.0,605.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668895743,1226,21,0,164,23725.0,849.0,6.0,1.0,0.0,vsftpd,normal
1668895748,2668,14,0,133,22481.0,873.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668895813,2998,146,0,22,174.3,57413.0,6.0,1.0,0.02,compiz,normal
1668895873,3387,2029,0,160,18093.0,2665.0,6.0,1.0,0.0,atop,normal
1668895883,2213,32,0,608,364.7,4945.0,6.0,1.0,0.0,atop,normal
1668895903,5947,14,0,205,175.0,429.5,6.0,1.0,0.05,SLAM,normal
1668895935,1515,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668895953,1118,14,0,133,15433.0,765.0,6.0,1.0,0.0,upstart-socket,normal
1668895994,2743,14,0,78,726.3,18097.0,6.0,1.0,0.0,unity-panel-se,normal
1668896035,2512,14,0,427,40501.0,2665.0,6.0,1.0,0.0,dbus-daemon,normal
1668896055,4465,1970,0,160,18141.0,2793.0,6.0,1.0,0.0,atop,normal
1668896123,5789,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:2,normal
1668896208,3885,14,0,990,175.8,19389.0,6.0,1.0,0.01,drone,normal
1668896243,2930,14,0,16,1030.6,44829.0,6.0,1.0,0.01,evolution-cale,normal
1668896255,3707,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/3:2,normal
1668896258,2215,26,0,608,364.7,4945.0,6.0,1.0,0.0,atop,normal
1668896303,11774,768,0,164,70665.0,1957.0,70498.0,1725.0,0.0,vsftpd,normal
1668896313,11775,235,0,164,30013.0,965.0,29846.0,733.0,0.0,vsftpd,normal
1668896338,1118,14,0,133,15433.0,765.0,6.0,1.0,0.0,upstart-socket,normal
1668896343,3385,2029,0,160,17797.0,2593.0,6.0,1.0,0.0,atop,normal
1668896375,2893,22,0,1362,174.4,48413.0,6.0,1.0,0.01,nautilus,normal
1668896403,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668896420,1946,14,0,48,332.8,4609.0,6.0,1.0,0.0,vmtoolsd,normal
1668896434,1497,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668896453,2213,26,0,608,364.7,4945.0,6.0,1.0,0.0,atop,normal
1668896503,1587,14,0,10427,718.4,50465.0,6.0,1.0,0.01,navigation,normal
1668896513,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668896544,3760,14,0,205,175.3,497.1,6.0,1.0,0.07,SLAM,normal
1668896575,1534,14,0,2231,914.7,331.6,6.0,1.0,0.03,Xorg,normal
1668896585,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668896589,1725,14,0,24,9653.0,3729.0,6.0,1.0,0.0,haveged,normal
1668896600,2639,14,0,78,883.1,12589.0,6.0,1.0,0.0,unity-panel-se,normal
1668896633,2685,17,0,43,1041.4,23733.0,6.0,1.0,0.01,unity-settings,normal
1668896639,3038,20,0,22,174.2,78789.0,30.0,1.0,0.02,compiz,normal
1668896668,11782,768,0,164,70665.0,1957.0,70498.0,1725.0,0.0,vsftpd,normal
1668896690,1534,14,0,2231,914.7,331.6,6.0,1.0,0.03,Xorg,normal
1668896698,2591,14,0,427,40357.0,2525.0,6.0,1.0,0.0,dbus-daemon,normal
1668896708,2668,14,0,133,22481.0,873.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668896729,3090,22,0,1362,174.4,46661.0,6.0,1.0,0.01,nautilus,normal
1668896769,3067,14,0,362,488.2,7529.0,6.0,1.0,0.0,mission-contro,normal
1668896823,2215,29,0,608,364.7,4945.0,6.0,1.0,0.0,atop,normal
1668896835,3768,1971,0,160,18189.0,2845.0,6.0,1.0,0.0,atop,normal
1668896840,2879,14,0,136,796.6,17585.0,6.0,1.0,0.0,goa-daemon,normal
1668896850,3767,1971,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668896924,1574,15,0,2231,535.0,89357.0,6.0,1.0,0.02,Xorg,normal
1668896925,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668896934,3090,22,0,1362,174.4,46661.0,6.0,1.0,0.01,nautilus,normal
1668896940,2879,14,0,136,796.6,17585.0,6.0,1.0,0.0,goa-daemon,normal
1668896943,1564,14,0,56,75537.0,3661.0,6.0,1.0,0.0,cups-browsed,normal
1668896948,3384,2028,0,160,18097.0,2665.0,6.0,1.0,0.0,atop,normal
1668896950,3769,1971,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1668896989,3642,2017,0,160,17793.0,2613.0,6.0,1.0,0.0,atop,normal
1668896998,4167,26,0,608,364.7,4973.0,6.0,1.0,0.0,atop,normal
1668897030,4277,14,0,2144,175.5,28125.0,6.0,1.0,0.01,ostinato,normal
1668897043,2939,14,0,309,891.4,18513.0,6.0,1.0,0.0,nm-applet,normal
1668897058,1498,14,0,59,678.2,5313.0,6.0,1.0,0.0,whoopsie,normal
1668897063,1970,14,0,48,332.8,2549.0,6.0,1.0,0.0,vmtoolsd,normal
1668897068,3365,14,0,30,541.9,4117.0,6.0,1.0,0.0,deja-dup-monit,normal
1668897089,2575,14,0,133,22481.0,605.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668897098,2591,14,0,427,40357.0,2525.0,6.0,1.0,0.0,dbus-daemon,normal
1668897104,1574,14,0,2231,535.0,89357.0,6.0,1.0,0.02,Xorg,normal
1668897118,2671,14,0,133,22613.0,793.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668897133,11656,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:1,normal
1668897139,1914,14,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,normal
1668897163,3030,22,0,1362,174.4,40201.0,6.0,1.0,0.01,nautilus,normal
1668897174,2575,14,0,133,22481.0,605.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668897190,4467,1970,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668897198,3387,2028,0,160,18093.0,2665.0,6.0,1.0,0.0,atop,normal
1668897215,2632,16,0,78,726.8,18749.0,6.0,1.0,0.0,unity-panel-se,normal
1668897229,3106,14,0,48,553.9,16901.0,6.0,1.0,0.0,vmtoolsd,normal
1668897248,3987,1953,0,160,17809.0,2685.0,6.0,1.0,0.0,atop,normal
1668897253,3986,1965,0,160,17501.0,2669.0,306.0,9.0,0.0,atop,normal
1668897308,2591,14,0,427,40357.0,2525.0,6.0,1.0,0.0,dbus-daemon,normal
1668897315,4277,14,0,2144,175.5,28125.0,6.0,1.0,0.01,ostinato,normal
1668897338,2913,14,0,22,174.3,79953.0,6.0,1.0,0.02,compiz,normal
1668897354,3645,2194,0,160,17797.0,2621.0,10.0,1.0,0.0,atop,normal
1668897355,3770,1970,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1668897365,4417,2641,0,160,18349.0,2961.0,6.0,1.0,0.0,atop,normal
1668897415,6939,14,0,971,287.7,332.6,6.0,1.0,0.03,tcpdump,normal
1668897418,2710,14,0,78,798.9,17013.0,6.0,1.0,0.0,unity-panel-se,normal
1668897423,3070,14,0,48,553.9,8149.0,6.0,1.0,0.0,vmtoolsd,normal
1668897430,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668897449,3644,2019,0,160,17793.0,2617.0,6.0,1.0,0.0,atop,normal
1668897450,3768,1970,0,160,18189.0,2845.0,6.0,1.0,0.0,atop,normal
1668897465,6842,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:1,normal
1668897485,4466,1970,0,160,17809.0,2677.0,6.0,1.0,0.0,atop,normal
1668897515,1760,14,0,24,9653.0,497.0,6.0,1.0,0.0,haveged,normal
1668897519,1914,22,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,normal
1668897575,3769,1970,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1668897595,4277,14,0,2144,175.5,28125.0,6.0,1.0,0.01,ostinato,normal
1668897609,3506,14,0,30,541.9,6161.0,6.0,1.0,0.0,deja-dup-monit,normal
1668897618,2215,20,0,608,364.7,4945.0,6.0,1.0,0.0,atop,normal
1668897640,2625,23,0,601,1035.6,468.7,6.0,1.0,0.06,hud-service,normal
1668897649,3760,14,0,205,175.3,501.3,6.0,1.0,0.07,SLAM,normal
1668897658,2913,60,0,22,174.3,79953.0,6.0,1.0,0.02,compiz,normal
1668897658,11801,933,0,164,70665.0,2081.0,70498.0,1849.0,0.0,vsftpd,normal
1668897675,2639,14,0,78,883.1,12589.0,6.0,1.0,0.0,unity-panel-se,normal
1668897678,2974,14,0,48,554.1,17161.0,6.0,1.0,0.0,vmtoolsd,normal
1668897723,2692,35,0,601,926.6,369.6,6.0,1.0,0.04,hud-service,normal
1668897775,4277,14,0,2144,175.5,28125.0,6.0,1.0,0.01,ostinato,normal
1668897788,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668897790,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668897825,4417,2644,0,160,18349.0,2961.0,6.0,1.0,0.0,atop,normal
1668897925,1515,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668897940,7003,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/u256:0,normal
1668897943,3882,14,0,2144,175.5,18765.0,6.0,1.0,0.0,ostinato,normal
1668897958,2214,17,0,608,364.8,6373.0,6.0,1.0,0.0,atop,normal
1668897990,1760,14,0,24,9653.0,497.0,6.0,1.0,0.0,haveged,normal
1668898003,3988,1943,0,160,18113.0,2793.0,6.0,1.0,0.0,atop,normal
1668898025,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668898033,11810,235,0,164,30013.0,965.0,29846.0,733.0,0.0,vsftpd,normal
1668898048,2700,23,0,601,940.5,391.7,6.0,1.0,0.04,hud-service,normal
1668898103,2998,190,0,22,174.3,57413.0,14.0,1.0,0.02,compiz,normal
1668898108,2591,14,0,427,40357.0,2525.0,6.0,1.0,0.0,dbus-daemon,normal
1668898113,1493,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668898138,3070,14,0,48,553.9,8149.0,6.0,1.0,0.0,vmtoolsd,normal
1668898183,1493,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668898199,1591,14,0,543,566.4,33849.0,6.0,1.0,0.01,named,normal
1668898215,1760,14,0,24,9653.0,497.0,6.0,1.0,0.0,haveged,normal
1668898218,2536,14,0,127,22473.0,1253.0,6.0,1.0,0.0,upstart-event-,normal
1668898235,1491,31,0,59,678.2,5117.0,6.0,1.0,0.0,whoopsie,normal
1668898245,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668898254,3468,29,0,3075,899.8,351.7,6.0,1.0,0.03,update-manager,normal
1668898258,1099,14,0,141,16409.0,733.0,6.0,1.0,0.0,upstart-file-b,normal
1668898369,2106,14,0,161,406.8,4797.0,6.0,1.0,0.0,upowerd,normal
1668898404,2542,15,0,427,40557.0,2725.0,6.0,1.0,0.0,dbus-daemon,normal
1668898424,3642,1920,0,160,17793.0,2613.0,6.0,1.0,0.0,atop,normal
1668898425,1463,17,0,48,19469.0,801.0,6.0,1.0,0.0,irqbalance,normal
1668898478,3150,14,0,292,883.1,22481.0,6.0,1.0,0.01,gnome-terminal,normal
1668898485,3768,1970,0,160,18193.0,2845.0,6.0,1.0,0.0,atop,normal
1668898515,1515,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668898528,2700,23,0,601,940.8,391.9,6.0,1.0,0.04,hud-service,normal
1668898530,1943,14,0,48,332.8,1937.0,6.0,1.0,0.0,vmtoolsd,normal
1668898543,2214,20,0,608,364.8,6373.0,6.0,1.0,0.0,atop,normal
1668898595,2814,14,0,47,453.1,5361.0,6.0,1.0,0.0,indicator-appl,normal
1668898660,1760,14,0,24,9653.0,497.0,6.0,1.0,0.0,haveged,normal
1668898669,2730,14,0,601,805.4,24101.0,6.0,1.0,0.01,hud-service,normal
1668898690,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668898715,3247,14,0,292,884.5,9281.0,6.0,1.0,0.0,gnome-terminal,normal
1668898783,3988,1945,0,160,18113.0,2797.0,6.0,1.0,0.0,atop,normal
1668898788,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668898820,2632,14,0,78,726.8,18749.0,6.0,1.0,0.0,unity-panel-se,normal
1668898830,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668898849,3085,14,0,309,891.3,18405.0,6.0,1.0,0.0,nm-applet,normal
1668898910,1463,17,0,48,19469.0,801.0,6.0,1.0,0.0,irqbalance,normal
1668898919,3643,1901,0,160,17797.0,2669.0,6.0,1.0,0.0,atop,normal
1668898938,1587,14,0,10427,718.4,50465.0,6.0,1.0,0.01,navigation,normal
1668899018,3831,14,0,12,173.0,233.0,6.0,1.0,0.0,kworker/0:1,normal
1668899028,5947,14,0,205,175.0,446.2,6.0,1.0,0.06,SLAM,normal
1668899063,2979,14,0,16,174.0,41065.0,6.0,1.0,0.01,evolution-cale,normal
1668899089,1292,14,0,1083,515.0,7701.0,6.0,1.0,0.0,NetworkManager,normal
1668899090,2639,14,0,78,883.1,12589.0,6.0,1.0,0.0,unity-panel-se,normal
1668899095,2632,14,0,78,726.8,18749.0,6.0,1.0,0.0,unity-panel-se,normal
1668899118,1549,14,0,2231,546.4,88597.0,6.0,1.0,0.02,Xorg,normal
1668899208,11832,180,0,211,52153.0,953.0,51986.0,721.0,0.0,systemd-udevd,normal
1668899214,3644,1904,0,160,17793.0,2665.0,6.0,1.0,0.0,atop,normal
1668899289,1499,14,0,59,678.1,5273.0,6.0,1.0,0.0,whoopsie,normal
1668899293,2913,14,0,22,174.3,79953.0,6.0,1.0,0.02,compiz,normal
1668899320,4280,14,0,990,176.0,25313.0,6.0,1.0,0.01,drone,normal
1668899350,2814,14,0,47,453.1,5361.0,6.0,1.0,0.0,indicator-appl,normal
1668899363,2700,23,0,601,941.2,392.4,6.0,1.0,0.04,hud-service,normal
1668899370,4467,1970,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668899395,1759,14,0,24,9653.0,2817.0,6.0,1.0,0.0,haveged,normal
1668899403,11839,235,0,164,30013.0,965.0,29846.0,733.0,0.0,vsftpd,normal
1668899428,1226,21,0,164,23725.0,849.0,6.0,1.0,0.0,vsftpd,normal
1668899440,2869,264,0,22,174.3,75009.0,470.0,1.0,0.02,compiz,normal
1668899478,2974,14,0,48,554.1,17161.0,6.0,1.0,0.0,vmtoolsd,normal
1668899493,3365,14,0,30,541.9,4117.0,6.0,1.0,0.0,deja-dup-monit,normal
1668899503,3387,2021,0,160,18093.0,2665.0,6.0,1.0,0.0,atop,normal
1668899505,1431,14,0,59,670.2,2425.0,6.0,1.0,0.0,whoopsie,normal
1668899513,3882,14,0,2144,175.5,18765.0,6.0,1.0,0.0,ostinato,normal
1668899514,1574,14,0,2231,524.9,89361.0,6.0,1.0,0.02,Xorg,normal
1668899555,3882,14,0,2144,175.4,17021.0,6.0,1.0,0.0,ostinato,normal
1668899560,3885,14,0,990,175.9,14337.0,6.0,1.0,0.0,drone,normal
1668899560,1515,17,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668899589,3644,1905,0,160,17793.0,2665.0,6.0,1.0,0.0,atop,normal
1668899593,3386,2021,0,160,18089.0,2661.0,6.0,1.0,0.0,atop,normal
1668899613,2668,14,0,133,22481.0,873.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668899620,2891,14,0,309,899.4,20413.0,6.0,1.0,0.01,nm-applet,normal
1668899643,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668899698,1580,14,0,2231,527.3,83833.0,6.0,1.0,0.02,Xorg,normal
1668899699,3642,1904,0,160,17793.0,2661.0,6.0,1.0,0.0,atop,normal
1668899805,2628,28,0,601,982.2,433.3,138.0,1.0,0.05,hud-service,normal
1668899815,4467,1970,0,160,17813.0,2685.0,6.0,1.0,0.0,atop,normal
1668899818,2700,23,0,601,941.3,392.5,6.0,1.0,0.04,hud-service,normal
1668899818,2536,14,0,127,22473.0,1253.0,6.0,1.0,0.0,upstart-event-,normal
1668899835,4239,14,0,292,884.4,22477.0,6.0,1.0,0.01,gnome-terminal,normal
1668899860,2814,14,0,47,453.1,5361.0,6.0,1.0,0.0,indicator-appl,normal
1668899878,11840,371,0,12,173.0,233.0,6.0,1.0,0.0,<systemd-udev>,normal
1668899900,4464,1970,0,160,17817.0,2721.0,6.0,1.0,0.0,atop,normal
1668899900,2597,14,0,133,22481.0,893.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668899903,1549,14,0,2231,546.4,88597.0,6.0,1.0,0.02,Xorg,normal
1668899909,1497,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668899919,2575,14,0,133,22481.0,605.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668900028,11851,235,0,164,30013.0,965.0,29846.0,733.0,0.0,vsftpd,normal
1668900029,3243,14,0,201,453.0,5097.0,6.0,1.0,0.0,zeitgeist-daem,normal
1668900033,2978,14,0,362,488.3,7633.0,6.0,1.0,0.0,mission-contro,normal
1668900063,3386,2020,0,160,18089.0,2661.0,6.0,1.0,0.0,atop,normal
1668900084,3963,532,0,12,173.0,233.0,6.0,1.0,0.0,<http>,normal
1668900105,4465,1970,0,160,18141.0,2793.0,6.0,1.0,0.0,atop,normal
1668900115,2869,478,0,22,174.3,75009.0,62.0,1.0,0.02,compiz,normal
1668900145,2891,14,0,309,899.4,20413.0,6.0,1.0,0.01,nm-applet,normal
1668900155,2625,23,0,601,1036.0,469.2,6.0,1.0,0.06,hud-service,normal
1668900160,6939,14,0,971,287.7,332.6,6.0,1.0,0.03,tcpdump,normal
1668900190,3215,14,0,30,541.9,4073.0,6.0,1.0,0.0,deja-dup-monit,normal
1668900205,3768,1970,0,160,18189.0,2845.0,6.0,1.0,0.0,atop,normal
1668900209,3090,22,0,1362,174.4,46661.0,6.0,1.0,0.01,nautilus,normal
1668900210,3769,1970,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1668900214,2730,21,0,601,805.6,24361.0,6.0,1.0,0.01,hud-service,normal
1668900234,3106,14,0,48,553.9,16901.0,6.0,1.0,0.0,vmtoolsd,normal
1668900308,2667,14,0,133,22613.0,793.0,6.0,1.0,0.0,upstart-dbus-b,normal
1668900310,1281,15,0,1083,515.1,7613.0,6.0,1.0,0.0,NetworkManager,normal
1668900314,3085,14,0,309,891.3,18405.0,6.0,1.0,0.0,nm-applet,normal
1668900320,3769,1970,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1668900343,5947,14,0,205,175.0,446.3,6.0,1.0,0.06,SLAM,normal
1668900370,1463,17,0,48,19469.0,801.0,6.0,1.0,0.0,irqbalance,normal
1668900405,2891,14,0,309,899.4,20413.0,6.0,1.0,0.01,nm-applet,normal
1668900413,2059,22,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,normal
1668900425,2034,14,0,608,357.2,14153.0,6.0,1.0,0.0,atop,normal
1668900434,1292,167,0,1083,515.0,7701.0,6.0,1.0,0.0,NetworkManager,normal
1668900460,4417,2649,0,160,18349.0,2961.0,6.0,1.0,0.0,atop,normal
1668900470,2512,14,0,427,40501.0,2665.0,6.0,1.0,0.0,dbus-daemon,normal
1668900495,2628,28,0,601,982.5,433.7,134.0,129.0,0.05,hud-service,normal
1668900498,2913,14,0,22,174.3,79953.0,6.0,1.0,0.02,compiz,normal
1668900538,2823,14,0,47,453.1,5377.0,6.0,1.0,0.0,indicator-appl,normal
1668900548,2059,14,0,48,332.8,4629.0,6.0,1.0,0.0,vmtoolsd,normal
1668900550,2814,14,0,47,453.1,5361.0,6.0,1.0,0.0,indicator-appl,normal
1668900555,3767,1970,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1668900559,3976,1017,0,12,173.0,233.0,6.0,1.0,0.0,<https>,normal
1668900563,3384,2025,0,160,18097.0,2665.0,6.0,1.0,0.0,atop,normal
1668900603,2692,36,0,601,927.8,370.6,138.0,1.0,0.04,hud-service,normal
1668900614,3085,14,0,309,891.3,18405.0,6.0,1.0,0.0,nm-applet,normal
1668900625,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668900628,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668900664,3643,1905,0,160,17797.0,2669.0,6.0,1.0,0.0,atop,normal
1668900738,2525,14,0,427,40541.0,2533.0,6.0,1.0,0.0,dbus-daemon,normal
1668900770,3770,1970,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1668900778,1587,14,0,10427,718.4,50465.0,6.0,1.0,0.01,navigation,normal
1668900784,1497,19,0,48,19469.0,1057.0,6.0,1.0,0.0,irqbalance,normal
1668900838,6258,18,0,1615,10397.0,3801.0,6.0,1.0,0.0,dhclient,normal
1668900908,3195,14,0,2144,175.5,28349.0,6.0,1.0,0.01,ostinato,normal
1668900913,4167,23,0,608,364.7,4973.0,6.0,1.0,0.0,atop,normal
1668900938,3988,1949,0,160,18113.0,2797.0,6.0,1.0,0.0,atop,normal
1668900958,2525,14,0,427,40541.0,2533.0,6.0,1.0,0.0,dbus-daemon,normal
1668901015,2909,14,0,48,554.1,16617.0,6.0,1.0,0.0,vmtoolsd,normal
1668901040,2866,18,0,22,174.5,81537.0,262.0,1.0,0.02,compiz,normal
1668901050,4417,2644,0,160,18349.0,2961.0,6.0,1.0,0.0,atop,normal
1668901105,2884,14,0,16,1030.6,44485.0,6.0,1.0,0.01,evolution-cale,normal
1668901135,1534,14,0,2231,914.7,331.6,6.0,1.0,0.03,Xorg,normal
1668901145,2889,22,0,1362,174.4,26885.0,6.0,1.0,0.01,nautilus,normal
1668901155,3885,14,0,990,175.9,14337.0,6.0,1.0,0.0,drone,normal
1668901165,4419,2641,0,160,18345.0,2985.0,6.0,1.0,0.0,atop,normal
1668901173,1284,161,0,1083,515.1,4761.0,6.0,1.0,0.0,NetworkManager,normal
1668901175,4416,2641,0,160,18345.0,2961.0,6.0,1.0,0.0,atop,normal
1668901193,2591,14,0,427,40357.0,2525.0,6.0,1.0,0.0,dbus-daemon,normal
1668901199,3038,14,0,22,174.2,78789.0,6.0,1.0,0.02,compiz,normal
