ts,PID,TRUN,TSLPI,TSLPU,POLI,NICE,PRI,RTPR,CPUNR,Status,EXC,State,CPU,CMD,class
1668974508,2536,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-event-,normal
1668974513,3831,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/0:1,normal
1668974515,3768,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668974549,2924,0,4,0,norm,0,122,0,2,-,0,S,0.0,indicator-soun,normal
1668974554,2920,0,3,0,norm,0,122,0,0,-,0,S,0.0,indicator-powe,normal
1668974594,2569,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-dbus-b,normal
1668974610,6939,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1668974630,2893,0,5,0,norm,0,122,0,0,0,0,S,0.01,nautilus,normal
1668974633,12636,0,0,0,-,0,2,0,0,NE,1,E,0.0,<vsftpd>,normal
1668974635,3770,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668974638,12632,0,0,0,-,0,2,0,0,NE,1,E,0.0,<vsftpd>,normal
1668974649,3106,0,3,0,norm,0,122,0,3,-,0,S,0.01,vmtoolsd,normal
1668974655,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,normal
1668974673,3882,0,3,0,norm,0,122,0,1,-,0,S,0.02,ostinato,normal
1668974684,5090,0,18,0,norm,0,122,0,0,-,0,S,0.0,Web-Content Content,normal
1668974695,2901,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668974698,2917,0,2,0,norm,0,122,0,3,-,0,S,0.01,indicator-appl,normal
1668974719,3645,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668974759,1591,0,7,0,norm,0,122,0,0,-,0,S,0.0,named,normal
1668974765,2893,0,5,0,norm,0,122,0,0,0,0,S,0.01,nautilus,normal
1668974825,2590,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1668974835,4277,0,3,0,norm,0,122,0,0,0,0,S,0.02,ostinato,normal
1668974843,3831,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/0:1,normal
1668974853,3263,0,4,0,norm,0,122,0,1,-,0,S,0.0,update-notifie,normal
1668974875,7419,0,1,0,norm,0,122,0,1,N,0,S,0.0,dhclient,normal
1668974884,3059,0,5,0,norm,0,122,0,1,-,0,S,0.0,evolution-cale,normal
1668974899,3067,0,3,0,norm,0,122,0,1,-,0,S,0.0,mission-contro,normal
1668974910,1946,0,2,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,normal
1668974914,2575,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-dbus-b,normal
1668974920,2628,0,4,0,norm,0,122,0,1,0,0,S,0.0,hud-service,normal
1668974955,4467,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668974990,1588,0,1,0,norm,0,122,0,0,0,0,S,0.02,Xorg,normal
1668975095,4417,0,1,0,norm,20,102,0,1,0,0,S,0.02,atop,normal
1668975105,4465,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668975150,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668975189,2743,0,3,0,norm,0,122,0,1,-,0,S,0.0,unity-panel-se,normal
1668975235,2869,0,5,0,norm,0,122,0,3,0,0,S,0.22,compiz,normal
1668975240,1588,0,1,0,norm,0,122,0,3,0,0,S,0.03,Xorg,normal
1668975250,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668975265,2632,0,3,0,norm,0,122,0,0,0,0,S,0.02,unity-panel-se,normal
1668975288,3026,0,3,0,norm,0,122,0,2,-,0,S,0.02,nm-applet,normal
1668975335,4464,1,0,0,norm,20,102,0,3,-,0,R,0.0,atop,normal
1668975348,1284,0,4,0,norm,0,122,0,2,-,0,S,0.01,NetworkManager,normal
1668975349,3237,0,7,0,norm,0,122,0,1,-,0,S,0.0,zeitgeist-data,normal
1668975365,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1668975384,1302,0,3,0,norm,0,122,0,2,-,0,S,0.0,polkitd,normal
1668975398,1496,0,4,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1668975425,2625,0,4,0,norm,0,122,0,2,-,0,S,0.01,hud-service,normal
1668975460,7325,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:0,normal
1668975485,2620,0,4,0,norm,0,122,0,0,0,0,S,0.0,unity-settings,normal
1668975569,1497,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668975610,4277,0,3,0,norm,0,122,0,0,0,0,S,0.02,ostinato,normal
1668975623,3986,1,0,0,norm,20,102,0,0,-,0,R,0.01,atop,normal
1668975698,12671,0,0,0,-,0,2,0,0,NE,0,E,0.0,<vsftpd>,normal
1668975705,3088,0,2,0,norm,0,122,0,1,0,0,S,0.0,zeitgeist-daem,normal
1668975710,7428,0,1,0,norm,0,122,0,0,N,0,S,0.0,dhclient,normal
1668975714,1574,0,1,0,norm,0,122,0,3,-,0,S,0.0,Xorg,normal
1668975729,1497,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668975744,2575,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1668975759,4980,0,60,0,norm,0,122,0,0,-,0,S,0.02,SLAM,normal
1668975803,12686,0,1,0,norm,0,122,0,3,N,0,S,0.0,vsftpd,normal
1668975810,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668975814,1574,0,1,0,norm,0,122,0,3,-,0,S,0.0,Xorg,normal
1668975860,2901,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668975883,12679,0,0,0,-,0,2,0,0,-,0,E,0.0,<systemd-udev>,normal
1668975938,3988,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668975948,3989,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668975959,1292,0,4,0,norm,0,122,0,0,-,0,S,0.0,NetworkManager,normal
1668975969,5034,1,22,0,norm,0,122,0,0,-,0,R,0.41,Web-Content Content,normal
1668975970,2814,0,2,0,norm,0,122,0,0,0,0,S,0.03,indicator-appl,normal
1668975979,3645,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668976010,3770,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668976018,1593,0,3,0,norm,0,122,0,0,-,0,S,0.0,accounts-daemo,normal
1668976028,1572,0,17,0,norm,0,122,0,3,-,0,S,0.0,navigation,normal
1668976030,1946,0,2,0,norm,0,122,0,1,0,0,S,0.0,vmtoolsd,normal
1668976045,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668976049,1497,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668976050,2628,0,4,0,norm,0,122,0,3,0,0,S,0.0,hud-service,normal
1668976065,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1668976133,12702,0,1,0,norm,0,122,0,3,N,0,S,0.0,vsftpd,normal
1668976148,12704,0,1,0,norm,0,122,0,2,N,0,S,0.0,systemd-udevd,normal
1668976159,1497,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668976160,2597,0,1,0,norm,0,122,0,1,0,0,S,0.0,upstart-dbus-b,normal
1668976168,1118,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-socket,normal
1668976203,12686,0,0,0,-,0,2,0,0,-,1,E,0.0,<vsftpd>,normal
1668976213,12692,0,0,0,-,0,2,0,0,-,0,E,0.0,<systemd-udev>,normal
1668976244,1914,0,2,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1668976254,2575,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1668976270,3247,0,4,0,norm,0,122,0,1,-,0,S,0.0,gnome-terminal,normal
1668976295,2597,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,normal
1668976313,12709,0,0,0,-,0,2,0,0,NE,0,E,0.0,<vsftpd>,normal
1668976319,1574,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1668976335,1491,0,4,0,norm,0,122,0,3,0,0,S,0.0,whoopsie,normal
1668976405,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1668976469,3644,0,1,0,norm,20,102,0,0,-,0,S,0.02,atop,normal
1668976548,2710,0,3,0,norm,0,122,0,0,-,0,S,0.02,unity-panel-se,normal
1668976550,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1668976599,3106,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1668976600,3247,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1668976603,12721,0,0,0,-,0,2,0,0,NE,0,E,0.01,<vsftpd>,normal
1668976655,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668976663,4167,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668976678,2432,0,1,0,norm,0,122,0,0,-,0,S,0.0,init,normal
1668976705,4280,0,13,0,norm,0,122,0,2,0,0,S,0.03,drone,normal
1668976720,4416,1,0,0,norm,20,102,0,2,0,0,R,0.02,atop,normal
1668976749,5242,0,0,0,0,0,2,0,0,NE,0,E,0.0,<sh>,normal
1668976753,2681,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-file-b,normal
1668976754,5034,0,23,0,norm,0,122,0,1,-,0,S,0.33,Web-Content Content,normal
1668976768,12626,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/u256:1,normal
1668976809,1574,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668976845,4467,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668976868,2917,0,2,0,norm,0,122,0,2,-,0,S,0.01,indicator-appl,normal
1668977018,3094,0,5,0,norm,0,122,0,1,-,0,S,0.0,udisksd,normal
1668977030,4466,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1668977055,2893,0,5,0,norm,0,122,0,0,0,0,S,0.01,nautilus,normal
1668977064,4980,0,60,0,norm,0,122,0,3,-,0,S,0.03,SLAM,normal
1668977099,3038,0,4,0,norm,0,122,0,0,-,0,S,0.01,compiz,normal
1668977120,4416,1,0,0,norm,20,102,0,2,0,0,R,0.02,atop,normal
1668977120,2625,0,4,0,norm,0,122,0,1,-,0,S,0.01,hud-service,normal
1668977124,3106,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1668977139,3506,0,3,0,norm,0,122,0,0,-,0,S,0.0,deja-dup-monit,normal
1668977189,3642,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,normal
1668977204,3090,0,5,0,norm,0,122,0,2,-,0,S,0.01,nautilus,normal
1668977205,1216,0,4,0,norm,0,122,0,2,-,0,S,0.0,NetworkManager,normal
1668977210,4418,0,1,0,norm,20,102,0,2,0,0,S,0.01,atop,normal
1668977223,12738,0,0,0,-,0,2,0,0,NE,0,E,0.0,<vsftpd>,normal
1668977229,1914,0,2,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1668977233,12754,0,0,0,-,0,2,0,0,NE,0,E,0.0,<vsftpd>,normal
1668977239,1731,0,1,0,norm,0,122,0,0,-,0,S,0.0,kerneloops,normal
1668977255,1946,0,2,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,normal
1668977285,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668977304,3090,1,4,0,norm,0,122,0,2,-,0,R,0.01,nautilus,normal
1668977385,3770,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668977395,2597,0,1,0,norm,0,122,0,3,0,0,S,0.0,upstart-dbus-b,normal
1668977415,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668977465,1463,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668977554,3643,0,1,0,norm,20,102,0,3,-,0,S,0.02,atop,normal
1668977568,12768,0,0,0,-,0,2,0,0,-,0,E,0.0,<vsftpd>,normal
1668977580,4561,0,1,0,norm,0,122,0,3,0,0,S,0.0,atop,normal
1668977625,3767,1,0,0,norm,20,102,0,2,-,0,R,0.0,atop,normal
1668977639,2726,0,4,0,norm,0,122,0,0,-,0,S,0.0,unity-settings,normal
1668977714,3642,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1668977718,1226,0,1,0,norm,0,122,0,3,-,0,S,0.0,vsftpd,normal
1668977725,4418,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,normal
1668977805,2869,0,5,0,norm,0,122,0,1,0,0,S,0.03,compiz,normal
1668977833,3988,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1668977855,2632,0,3,0,norm,0,122,0,2,0,0,S,0.0,unity-panel-se,normal
1668977880,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,normal
1668977885,7325,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:0,normal
1668977913,2211,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668977920,2597,0,1,0,norm,0,122,0,2,0,0,S,0.0,upstart-dbus-b,normal
1668977955,4418,0,1,0,norm,20,102,0,2,0,0,S,0.01,atop,normal
1668977970,2632,0,3,0,norm,0,122,0,0,0,0,S,0.0,unity-panel-se,normal
1668977975,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668978003,12793,0,1,0,norm,0,122,0,2,N,0,S,0.0,vsftpd,normal
1668978079,2106,0,3,0,norm,0,122,0,2,-,0,S,0.0,upowerd,normal
1668978103,3286,0,3,0,norm,10,132,0,3,-,0,S,0.03,update-manager,normal
1668978125,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1668978139,3645,0,1,0,norm,20,102,0,1,-,0,S,0.03,atop,normal
1668978164,1499,0,4,0,norm,0,122,0,0,-,0,S,0.01,whoopsie,normal
1668978175,2628,0,4,0,norm,0,122,0,2,0,0,S,0.0,hud-service,normal
1668978190,4464,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,normal
1668978198,2671,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1668978240,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1668978268,1226,0,1,0,norm,0,122,0,3,-,0,S,0.0,vsftpd,normal
1668978293,2536,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-event-,normal
1668978309,3644,0,1,0,norm,20,102,0,2,-,0,S,0.02,atop,normal
1668978335,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668978373,12782,0,0,0,-,0,2,0,0,-,0,E,0.0,<systemd-udev>,normal
1668978420,1634,0,17,0,norm,0,122,0,1,0,0,S,0.0,navigation,normal
1668978459,3643,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668978503,1755,0,1,0,norm,0,122,0,2,-,0,S,0.0,haveged,normal
1668978505,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1668978610,2632,0,3,0,norm,0,122,0,1,0,0,S,0.0,unity-panel-se,normal
1668978614,2575,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-dbus-b,normal
1668978615,2625,0,4,0,norm,0,122,0,2,-,0,S,0.01,hud-service,normal
1668978625,3768,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668978783,4167,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668978795,2909,0,3,0,norm,0,122,0,3,0,0,S,0.0,vmtoolsd,normal
1668978830,2625,0,4,0,norm,0,122,0,3,-,0,S,0.01,hud-service,normal
1668978855,3767,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1668978880,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1668978940,2625,0,4,0,norm,0,122,0,0,-,0,S,0.01,hud-service,normal
1668978954,2025,0,1,0,norm,0,122,0,2,-,0,S,0.0,atop,normal
1668978975,2869,0,5,0,norm,0,122,0,1,0,0,S,0.03,compiz,normal
1668978984,5034,0,23,0,norm,0,122,0,1,-,0,S,0.1,Web-Content Content,normal
1668978994,2743,0,3,0,norm,0,122,0,2,-,0,S,0.01,unity-panel-se,normal
1668978999,3644,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668979010,1588,0,1,0,norm,0,122,0,1,0,0,S,0.01,Xorg,normal
1668979030,3403,0,3,0,norm,0,122,0,0,-,0,S,0.0,deja-dup-monit,normal
1668979044,3090,0,5,0,norm,0,122,0,3,-,0,S,0.0,nautilus,normal
1668979048,1492,0,1,0,norm,0,122,0,0,-,0,S,0.0,irqbalance,normal
1668979069,1292,0,4,0,norm,0,122,0,3,-,0,S,0.0,NetworkManager,normal
1668979125,2893,0,5,0,norm,0,122,0,0,0,0,S,0.0,nautilus,normal
1668979135,3707,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/3:2,normal
1668979160,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1668979170,2597,0,1,0,norm,0,122,0,1,0,0,S,0.0,upstart-dbus-b,normal
1668979308,2525,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1668979320,3768,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1668979330,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668979360,2869,0,5,0,norm,0,122,0,1,0,0,S,0.03,compiz,normal
1668979375,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1668979434,5034,0,23,0,norm,0,122,0,1,-,0,S,0.12,Web-Content Content,normal
1668979463,3030,0,5,0,norm,0,122,0,1,-,0,S,0.01,nautilus,normal
1668979490,1588,0,1,0,norm,0,122,0,3,0,0,S,0.0,Xorg,normal
1668979500,2632,0,3,0,norm,0,122,0,1,0,0,S,0.0,unity-panel-se,normal
1668979525,2512,0,1,0,norm,0,122,0,1,0,0,S,0.0,dbus-daemon,normal
1668979590,2879,0,4,0,norm,0,122,0,3,0,0,S,0.0,goa-daemon,normal
1668979600,7435,0,1,0,norm,0,122,0,0,0,0,S,0.0,kworker/u256:2,normal
1668979610,4239,0,4,0,norm,0,122,0,3,0,0,S,0.0,gnome-terminal,normal
1668979633,2681,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-file-b,normal
1668979649,3643,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668979675,2512,0,1,0,norm,0,122,0,3,0,0,S,0.01,dbus-daemon,normal
1668979679,2730,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,normal
1668979705,3885,1,11,0,norm,0,122,0,3,-,0,S,0.98,drone,normal
1668979759,3085,0,3,0,norm,0,122,0,1,-,0,S,0.01,nm-applet,normal
1668979790,7435,0,1,0,norm,0,122,0,3,0,0,S,0.0,kworker/u256:2,normal
1668979793,12858,0,0,0,-,0,2,0,0,NE,0,E,0.01,<vsftpd>,normal
1668979828,2432,0,1,0,norm,0,122,0,0,-,0,S,0.0,init,normal
1668979910,2869,0,5,0,norm,0,122,0,1,0,0,S,0.19,compiz,normal
1668979914,3591,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1668979920,1760,0,1,0,norm,0,122,0,3,-,0,S,0.0,haveged,normal
1668980024,1574,0,1,0,norm,0,122,0,0,-,0,S,0.01,Xorg,normal
1668980093,1572,0,17,0,norm,0,122,0,3,-,0,S,0.0,navigation,normal
1668980120,4239,0,4,0,norm,0,122,0,0,0,0,S,0.0,gnome-terminal,normal
1668980123,2215,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668980128,1593,0,3,0,norm,0,122,0,0,-,0,S,0.0,accounts-daemo,normal
1668980134,1497,0,1,0,norm,0,122,0,3,-,0,S,0.0,irqbalance,normal
1668980165,4418,0,1,0,norm,20,102,0,2,0,0,S,0.02,atop,normal
1668980175,2632,0,3,0,norm,0,122,0,0,0,0,S,0.02,unity-panel-se,normal
1668980178,1284,0,4,0,norm,0,122,0,3,-,0,S,0.0,NetworkManager,normal
1668980233,1118,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-socket,normal
1668980289,3090,0,5,0,norm,0,122,0,0,-,0,S,0.01,nautilus,normal
1668980298,2998,0,5,0,norm,0,122,0,2,-,0,S,0.02,compiz,normal
1668980303,3989,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1668980349,3150,0,5,0,norm,0,122,0,1,-,0,S,0.0,udisksd,normal
1668980375,2628,0,4,0,norm,0,122,0,3,0,0,S,0.0,hud-service,normal
1668980413,1593,0,3,0,norm,0,122,0,0,-,0,S,0.0,accounts-daemo,normal
1668980438,1099,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-file-b,normal
1668980490,4465,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1668980495,2893,0,5,0,norm,0,122,0,1,0,0,S,0.01,nautilus,normal
1668980504,3643,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1668980554,3591,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1668980570,2632,0,3,0,norm,0,122,0,0,0,0,S,0.02,unity-panel-se,normal
1668980579,5034,1,22,0,norm,0,122,0,1,-,0,R,0.14,Web-Content Content,normal
1668980585,3770,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668980678,12902,0,1,0,norm,0,122,0,3,N,0,S,0.0,vsftpd,normal
1668980689,3642,1,0,0,norm,20,102,0,0,-,0,R,0.02,atop,normal
1668980793,2681,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-file-b,normal
1668980889,3642,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,normal
1668980899,2730,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1668980929,1591,0,7,0,norm,0,122,0,0,-,0,S,0.0,named,normal
1668980960,6939,0,1,0,norm,0,122,0,1,-,0,S,0.02,tcpdump,normal
1668980980,4416,1,0,0,norm,20,102,0,1,0,0,R,0.01,atop,normal
1668981050,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1668981058,12909,0,1,0,norm,0,122,0,2,N,0,S,0.0,vsftpd,normal
1668981063,12911,0,1,0,norm,0,122,0,3,N,0,S,0.0,vsftpd,normal
1668981115,4419,0,1,0,norm,20,102,0,2,0,0,S,0.01,atop,normal
1668981125,2814,0,2,0,norm,0,122,0,1,0,0,S,0.01,indicator-appl,normal
1668981163,12528,0,1,0,norm,0,122,0,2,-,0,S,0.01,kworker/u256:0,normal
1668981165,2620,0,4,0,norm,0,122,0,0,0,0,S,0.0,unity-settings,normal
1668981173,3987,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1668981200,2891,0,3,0,norm,0,122,0,2,0,0,S,0.03,nm-applet,normal
1668981233,1593,0,3,0,norm,0,122,0,0,-,0,S,0.0,accounts-daemo,normal
1668981235,4277,0,3,0,norm,0,122,0,2,0,0,S,0.02,ostinato,normal
1668981313,3844,0,4,0,norm,0,122,0,0,-,0,S,0.0,gnome-terminal,normal
1668981348,12925,0,1,0,norm,0,122,0,3,N,0,S,0.0,vsftpd,normal
1668981428,2998,0,5,0,norm,0,122,0,2,-,0,S,0.02,compiz,normal
1668981434,3591,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1668981438,3986,1,0,0,norm,20,102,0,1,-,0,R,0.02,atop,normal
1668981460,4416,1,0,0,norm,20,102,0,1,0,0,R,0.01,atop,normal
1668981489,2730,0,4,0,norm,0,122,0,0,-,0,S,0.01,hud-service,normal
1668981504,1591,0,7,0,norm,0,122,0,0,-,0,S,0.0,named,normal
1668981549,2575,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1668981550,2930,0,3,0,norm,0,122,0,2,0,0,S,0.0,mission-contro,normal
1668981570,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1668981604,3038,0,4,0,norm,0,122,0,3,-,0,S,0.0,compiz,normal
1668981629,2542,0,1,0,norm,0,122,0,0,-,0,S,0.0,dbus-daemon,normal
1668981634,3591,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1668981714,1574,0,1,0,norm,0,122,0,0,-,0,S,0.0,Xorg,normal
1668981769,3644,0,1,0,norm,20,102,0,2,-,0,S,0.02,atop,normal
1668981800,2814,0,2,0,norm,0,122,0,1,0,0,S,0.01,indicator-appl,normal
1668981833,4167,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668981843,2213,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668981850,1588,0,1,0,norm,0,122,0,3,0,0,S,0.02,Xorg,normal
1668981880,2632,0,3,0,norm,0,122,0,0,0,0,S,0.02,unity-panel-se,normal
1668981885,4466,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1668981935,2628,0,4,0,norm,0,122,0,2,0,0,S,0.0,hud-service,normal
1668981945,1946,0,2,0,norm,0,122,0,1,0,0,S,0.0,vmtoolsd,normal
1668981950,3885,1,11,0,norm,0,122,0,3,-,0,S,0.98,drone,normal
1668981963,12932,0,0,0,-,0,2,0,0,-,0,E,0.0,<vsftpd>,normal
1668981968,12935,0,0,0,-,0,2,0,0,-,1,E,0.0,<vsftpd>,normal
1668981990,3770,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1668982015,2893,0,5,0,norm,0,122,0,0,0,0,S,0.0,nautilus,normal
1668982063,12944,0,0,0,-,0,2,0,0,NE,0,E,0.0,<vsftpd>,normal
1668982093,3070,0,3,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1668982108,2211,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668982115,2889,0,5,0,norm,0,122,0,0,-,0,S,0.0,nautilus,normal
1668982125,4280,0,13,0,norm,0,122,0,2,0,0,S,0.02,drone,normal
1668982128,12962,0,1,0,norm,0,122,0,2,N,0,S,0.0,vsftpd,normal
1668982153,2671,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-dbus-b,normal
1668982175,2597,0,1,0,norm,0,122,0,0,0,0,S,0.0,upstart-dbus-b,normal
1668982179,1598,0,17,0,norm,0,122,0,2,-,0,S,0.0,navigation,normal
1668982188,12957,0,1,0,norm,0,122,0,0,N,0,S,0.0,vsftpd,normal
1668982215,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1668982230,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1668982270,2866,0,9,0,norm,0,122,0,3,-,0,S,0.01,compiz,normal
1668982295,2512,0,1,0,norm,0,122,0,1,0,0,S,0.0,dbus-daemon,normal
1668982305,4464,1,0,0,norm,20,102,0,3,-,0,R,0.0,atop,normal
1668982345,4277,0,3,0,norm,0,122,0,1,0,0,S,0.01,ostinato,normal
1668982375,2590,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1668982378,2211,0,1,0,norm,0,122,0,3,-,0,S,0.0,atop,normal
1668982455,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1668982478,12977,0,1,0,norm,0,122,0,2,N,0,S,0.0,vsftpd,normal
1668982485,2628,0,4,0,norm,0,122,0,1,0,0,S,0.0,hud-service,normal
1668982514,4980,0,60,0,norm,0,122,0,0,-,0,S,0.0,SLAM,normal
1668982523,12957,0,0,0,-,0,2,0,0,-,1,E,0.0,<vsftpd>,normal
